iter	Passed	Remaining
3273	7347	8110
3274	7349	8108
3275	7351	8105
3276	7353	8103
3277	7355	8100
3278	7358	8098
3279	7360	8096
3280	7363	8095
3281	7365	8093
3282	7367	8090
3283	7370	8088
3284	7372	8086
3285	7374	8083
3286	7376	8081
3287	7379	8079
3288	7381	8076
3289	7383	8074
3290	7384	8071
3291	7387	8069
3292	7389	8066
3293	7392	8065
3294	7394	8062
3295	7396	8060
3296	7398	8057
3297	7400	8055
3298	7402	8053
3299	7404	8050
3300	7405	8047
3301	7408	8045
3302	7410	8042
3303	7412	8040
3304	7413	8037
3305	7415	8035
3306	7417	8032
3307	7419	8030
3308	7421	8027
3309	7424	8025
3310	7427	8023
3311	7429	8021
3312	7431	8019
3313	7433	8016
3314	7435	8013
3315	7436	8010
3316	7438	8008
3317	7440	8005
3318	7442	8003
3319	7445	8001
3320	7447	7998
3321	7449	7996
3322	7451	7993
3323	7453	7991
3324	7455	7989
3325	7457	7987
3326	7461	7986
3327	7463	7983
3328	7465	7981
3329	7467	7978
3330	7469	7976
3331	7471	7973
3332	7475	7973
3333	7477	7970
3334	7479	7968
3335	7481	7965
3336	7483	7963
3337	7485	7960
3338	7487	7958
3339	7491	7957
3340	7493	7955
3341	7497	7955
3342	7502	7955
3343	7504	7952
3344	7506	7950
3345	7508	7948
3346	7510	7945
3347	7512	7942
3348	7513	7940
3349	7515	7937
3350	7518	7935
3351	7520	7933
3352	7522	7930
3353	7524	7928
3354	7526	7925
3355	7528	7923
3356	7530	7920
3357	7534	7920
3358	7536	7918
3359	7538	7915
3360	7540	7912
3361	7542	7909
3362	7543	7907
3363	7545	7904
3364	7547	7902
3365	7550	7899
3366	7552	7897
3367	7553	7894
3368	7556	7892
3369	7558	7890
3370	7560	7888
3371	7563	7886
3372	7565	7884
3373	7567	7881
3374	7569	7879
3375	7571	7876
3376	7574	7874
3377	7576	7872
3378	7579	7870
3379	7581	7868
3380	7583	7866
3381	7586	7864
3382	7588	7861
3383	7589	7858
3384	7593	7857
3385	7595	7855
3386	7597	7853
3387	7599	7850
3388	7601	7848
3389	7603	7845
3390	7605	7843
3391	7608	7841
3392	7610	7839
3393	7612	7836
3394	7613	7833
3395	7615	7830
3396	7618	7829
3397	7620	7826
3398	7623	7825
3399	7625	7822
3400	7627	7820
3401	7629	7817
3402	7631	7815
3403	7633	7812
3404	7635	7810
3405	7638	7808
3406	7640	7806
3407	7642	7803
3408	7644	7801
3409	7646	7799
3410	7648	7796
3411	7650	7793
3412	7652	7791
3413	7654	7788
3414	7656	7786
3415	7658	7783
3416	7660	7781
3417	7662	7778
3418	7664	7776
3419	7666	7773
3420	7668	7771
3421	7669	7768
3422	7672	7766
3423	7674	7764
3424	7677	7762
3425	7680	7760
3426	7682	7758
3427	7684	7756
3428	7686	7753
3429	7689	7751
3430	7690	7749
3431	7693	7746
3432	7694	7744
3433	7697	7741
3434	7698	7739
3435	7700	7736
3436	7702	7734
3437	7704	7731
3438	7706	7728
3439	7708	7726
3440	7710	7723
3441	7712	7721
3442	7714	7718
3443	7716	7716
3444	7719	7714
3445	7721	7712
3446	7724	7711
3447	7727	7709
3448	7730	7707
3449	7732	7705
3450	7735	7704
3451	7738	7702
3452	7740	7700
3453	7743	7698
3454	7746	7696
3455	7749	7695
3456	7751	7693
3457	7753	7691
3458	7755	7688
3459	7758	7687
3460	7761	7685
3461	7764	7683
3462	7766	7680
3463	7768	7678
3464	7770	7676
3465	7772	7673
3466	7774	7671
3467	7776	7669
3468	7779	7666
3469	7781	7664
3470	7783	7661
3471	7785	7659
3472	7787	7657
3473	7789	7655
3474	7791	7652
3475	7793	7649
3476	7795	7647
3477	7796	7644
3478	7798	7642
3479	7800	7639
3480	7802	7636
3481	7805	7634
3482	7807	7632
3483	7808	7629
3484	7811	7627
3485	7813	7624
3486	7815	7622
3487	7817	7619
3488	7819	7617
3489	7821	7615
3490	7823	7612
3491	7825	7610
3492	7827	7607
3493	7829	7605
3494	7830	7602
3495	7833	7600
3496	7835	7598
3497	7837	7595
3498	7839	7593
3499	7842	7591
3500	7844	7588
3501	7846	7586
3502	7848	7583
3503	7849	7581
3504	7852	7579
3505	7854	7576
3506	7856	7574
3507	7858	7572
3508	7860	7569
3509	7862	7567
3510	7865	7565
3511	7869	7564
3512	7871	7562
3513	7875	7561
3514	7878	7560
3515	7882	7560
3516	7886	7558
3517	7889	7557
3518	7892	7556
3519	7895	7554
3520	7899	7553
3521	7901	7551
3522	7909	7555
3523	7912	7553
3524	7914	7550
3525	7916	7548
3526	7918	7545
3527	7921	7544
3528	7923	7541
3529	7925	7539
3530	7927	7536
3531	7929	7534
3532	7932	7532
3533	7933	7529
3534	7936	7527
3535	7938	7525
3536	7939	7522
3537	7941	7519
3538	7943	7517
3539	7945	7514
3540	7947	7512
3541	7949	7509
3542	7951	7506
3543	7954	7505
3544	7956	7502
3545	7958	7500
3546	7960	7498
3547	7962	7495
3548	7964	7493
3549	7966	7491
3550	7970	7490
3551	7972	7487
3552	7974	7485
3553	7976	7482
3554	7977	7479
3555	7979	7477
3556	7981	7474
3557	7984	7473
3558	7986	7470
3559	7988	7467
3560	7990	7465
3561	7991	7462
3562	7993	7459
3563	7995	7457
3564	7998	7455
3565	8000	7453
3566	8002	7450
3567	8004	7448
3568	8006	7445
3569	8007	7442
3570	8009	7439
3571	8013	7439
3572	8015	7436
3573	8017	7434
3574	8019	7431
3575	8020	7428
3576	8022	7425
3577	8023	7422
3578	8026	7420
3579	8030	7420
3580	8032	7417
3581	8034	7415
3582	8035	7412
3583	8037	7409
3584	8039	7406
3585	8041	7404
3586	8045	7403
3587	8047	7401
3588	8049	7398
3589	8050	7396
3590	8052	7393
3591	8054	7390
3592	8056	7387
3593	8059	7386
3594	8062	7385
3595	8064	7382
3596	8067	7380
3597	8069	7378
3598	8073	7377
3599	8076	7376
3600	8078	7374
3601	8080	7371
3602	8082	7369
3603	8086	7368
3604	8089	7366
3605	8092	7365
3606	8094	7363
3607	8097	7360
3608	8099	7358
3609	8104	7358
3610	8106	7356
3611	8109	7354
3612	8111	7352
3613	8114	7351
3614	8117	7349
3615	8121	7348
3616	8123	7346
3617	8126	7345
3618	8129	7343
3619	8133	7342
3620	8136	7340
3621	8138	7338
3622	8140	7336
3623	8142	7333
3624	8144	7331
3625	8147	7329
3626	8149	7327
3627	8151	7325
3628	8153	7322
3629	8155	7320
3630	8158	7318
3631	8160	7315
3632	8163	7314
3633	8167	7313
3634	8169	7310
3635	8171	7308
3636	8174	7307
3637	8177	7305
3638	8180	7303
3639	8183	7302
3640	8186	7300
3641	8188	7297
3642	8190	7295
3643	8194	7294
3644	8196	7292
3645	8199	7290
3646	8201	7288
3647	8203	7286
3648	8206	7284
3649	8211	7284
3650	8214	7282
3651	8216	7280
3652	8218	7278
3653	8221	7276
3654	8225	7275
3655	8229	7275
3656	8232	7273
3657	8234	7270
3658	8240	7272
3659	8242	7269
3660	8244	7267
3661	8247	7265
3662	8249	7263
3663	8254	7263
3664	8257	7261
3665	8259	7259
3666	8262	7257
3667	8264	7254
3668	8266	7252
3669	8269	7251
3670	8272	7249
3671	8274	7247
3672	8277	7245
3673	8279	7243
3674	8282	7240
3675	8287	7241
3676	8290	7239
3677	8292	7237
3678	8295	7235
3679	8298	7234
3680	8302	7233
3681	8304	7230
3682	8306	7228
3683	8308	7226
3684	8311	7224
3685	8315	7223
3686	8317	7221
3687	8320	7219
3688	8322	7217
3689	8324	7214
3690	8326	7212
3691	8330	7211
3692	8332	7209
3693	8335	7207
3694	8338	7205
3695	8341	7203
3696	8343	7201
3697	8347	7200
3698	8350	7198
3699	8352	7196
3700	8354	7194
3701	8357	7192
3702	8362	7193
3703	8365	7191
3704	8368	7189
3705	8370	7186
3706	8372	7184
3707	8376	7183
3708	8378	7181
3709	8381	7179
3710	8383	7177
3711	8385	7175
3712	8389	7174
3713	8393	7173
3714	8395	7170
3715	8397	7168
3716	8399	7165
3717	8402	7164
3718	8407	7164
3719	8410	7162
3720	8412	7159
3721	8414	7157
3722	8416	7155
3723	8422	7155
3724	8424	7153
3725	8426	7151
3726	8429	7148
3727	8431	7146
3728	8435	7146
3729	8437	7143
3730	8439	7141
3731	8442	7139
3732	8444	7136
3733	8446	7134
3734	8449	7132
3735	8451	7130
3736	8453	7128
3737	8456	7125
3738	8458	7123
3739	8460	7121
3740	8462	7119
3741	8467	7118
3742	8470	7117
3743	8472	7115
3744	8475	7112
3745	8476	7110
3746	8480	7108
3747	8483	7107
3748	8485	7105
3749	8488	7103
3750	8490	7100
3751	8492	7098
3752	8495	7096
3753	8497	7094
3754	8499	7091
3755	8501	7089
3756	8503	7086
3757	8506	7084
3758	8508	7082
3759	8511	7080
3760	8513	7078
3761	8515	7075
3762	8519	7074
3763	8521	7072
3764	8524	7071
3765	8527	7068
3766	8530	7067
3767	8532	7065
3768	8537	7065
3769	8540	7063
3770	8543	7061
3771	8545	7059
3772	8548	7057
3773	8551	7056
3774	8566	7063
3775	8568	7061
3776	8570	7059
3777	8572	7057
3778	8575	7055
3779	8578	7053
3780	8581	7051
3781	8585	7050
3782	8586	7047
3783	8588	7045
3784	8590	7042
3785	8592	7040
3786	8594	7037
3787	8596	7035
3788	8598	7032
3789	8600	7030
3790	8602	7027
3791	8604	7025
3792	8606	7022
3793	8608	7019
3794	8610	7017
3795	8612	7014
3796	8614	7012
3797	8616	7010
3798	8618	7007
3799	8620	7005
3800	8622	7002
3801	8623	6999
3802	8625	6997
3803	8627	6994
3804	8629	6992
3805	8631	6989
3806	8634	6987
3807	8635	6984
3808	8637	6982
3809	8639	6979
3810	8641	6977
3811	8643	6974
3812	8646	6972
3813	8648	6970
3814	8650	6967
3815	8651	6965
3816	8653	6962
3817	8656	6960
3818	8658	6958
3819	8660	6955
3820	8662	6953
3821	8664	6950
3822	8666	6948
3823	8668	6945
3824	8670	6943
3825	8672	6940
3826	8675	6938
3827	8677	6936
3828	8680	6934
3829	8682	6932
3830	8684	6929
3831	8685	6927
3832	8687	6924
3833	8689	6921
3834	8691	6919
3835	8693	6916
3836	8694	6913
3837	8696	6911
3838	8699	6908
3839	8701	6906
3840	8703	6903
3841	8704	6901
3842	8706	6898
3843	8709	6896
3844	8711	6894
3845	8713	6891
3846	8715	6889
3847	8718	6887
3848	8721	6886
3849	8724	6884
3850	8726	6882
3851	8729	6880
3852	8731	6878
3853	8733	6875
3854	8735	6872
3855	8737	6870
3856	8739	6867
3857	8741	6865
3858	8743	6863
3859	8745	6860
3860	8748	6858
3861	8749	6855
3862	8752	6853
3863	8753	6850
3864	8756	6848
3865	8758	6846
3866	8760	6843
3867	8762	6841
3868	8764	6838
3869	8766	6836
3870	8768	6833
3871	8772	6832
3872	8774	6830
3873	8777	6828
3874	8779	6826
3875	8782	6824
3876	8786	6823
3877	8789	6821
3878	8791	6819
3879	8793	6817
3880	8795	6814
3881	8797	6812
3882	8800	6810
3883	8802	6808
3884	8805	6806
3885	8807	6804
3886	8810	6802
3887	8812	6800
3888	8814	6797
3889	8816	6795
3890	8820	6793
3891	8822	6791
3892	8825	6789
3893	8827	6787
3894	8830	6785
3895	8832	6782
3896	8835	6781
3897	8838	6779
3898	8840	6777
3899	8842	6774
3900	8845	6773
3901	8850	6772
3902	8853	6771
3903	8857	6769
3904	8860	6768
3905	8864	6767
3906	8867	6765
3907	8869	6763
3908	8872	6761
3909	8873	6758
3910	8876	6756
3911	8878	6754
3912	8881	6752
3913	8886	6751
3914	8888	6750
3915	8891	6748
3916	8895	6746
3917	8897	6744
3918	8899	6742
3919	8901	6740
3920	8904	6737
3921	8906	6735
3922	8909	6733
3923	8911	6731
3924	8914	6729
3925	8916	6727
3926	8919	6725
3927	8921	6722
3928	8924	6721
3929	8926	6718
3930	8928	6716
3931	8931	6714
3932	8933	6712
3933	8935	6709
3934	8941	6709
3935	8943	6707
3936	8945	6704
3937	8947	6702
3938	8948	6699
3939	8950	6697
3940	8953	6695
3941	8955	6692
3942	8957	6690
3943	8960	6688
3944	8963	6686
3945	8965	6684
3946	8969	6683
3947	8971	6680
3948	8973	6678
3949	8975	6676
3950	8977	6673
3951	8979	6671
3952	8983	6670
3953	8985	6667
3954	8987	6665
3955	8990	6663
3956	8992	6660
3957	8994	6658
3958	8996	6655
3959	8998	6653
3960	9000	6650
3961	9002	6648
3962	9003	6645
3963	9005	6642
3964	9008	6640
3965	9009	6638
3966	9012	6635
3967	9014	6633
3968	9016	6631
3969	9018	6628
3970	9020	6626
3971	9022	6623
3972	9024	6621
3973	9026	6619
3974	9029	6617
3975	9032	6615
3976	9034	6612
3977	9037	6610
3978	9039	6608
3979	9042	6606
3980	9044	6604
3981	9046	6601
3982	9048	6599
3983	9051	6597
3984	9052	6594
3985	9054	6592
3986	9056	6589
3987	9058	6587
3988	9060	6585
3989	9062	6582
3990	9064	6580
3991	9067	6577
3992	9069	6575
3993	9072	6573
3994	9077	6573
3995	9079	6571
3996	9082	6568
3997	9084	6566
3998	9086	6564
3999	9088	6561
4000	9090	6559
4001	9093	6557
4002	9095	6554
4003	9097	6552
4004	9098	6549
4005	9101	6547
4006	9103	6545
4007	9105	6542
4008	9108	6541
4009	9110	6538
4010	9113	6536
4011	9116	6534
4012	9118	6532
4013	9120	6530
4014	9122	6527
4015	9124	6525
4016	9126	6522
4017	9128	6520
4018	9130	6517
4019	9132	6515
4020	9134	6513
4021	9137	6511
4022	9139	6508
4023	9141	6506
4024	9144	6504
4025	9146	6501
4026	9148	6499
4027	9150	6497
4028	9153	6495
4029	9156	6493
4030	9158	6491
4031	9161	6489
4032	9165	6488
4033	9169	6487
4034	9171	6484
4035	9173	6482
4036	9175	6480
4037	9177	6477
4038	9180	6475
4039	9183	6473
4040	9185	6471
4041	9187	6468
4042	9189	6466
4043	9191	6464
4044	9193	6461
4045	9195	6459
4046	9197	6456
4047	9199	6454
4048	9201	6451
4049	9202	6448
4050	9204	6446
4051	9206	6443
4052	9208	6441
4053	9210	6438
4054	9212	6436
4055	9214	6433
4056	9217	6431
4057	9220	6430
4058	9222	6427
4059	9224	6425
4060	9226	6422
4061	9229	6420
4062	9231	6418
4063	9233	6415
4064	9234	6413
4065	9236	6410
4066	9239	6408
4067	9240	6405
4068	9243	6403
4069	9245	6401
4070	9247	6398
4071	9250	6396
4072	9251	6394
4073	9253	6391
4074	9255	6389
4075	9258	6387
4076	9260	6384
4077	9262	6382
4078	9264	6379
4079	9266	6377
4080	9268	6375
4081	9270	6372
4082	9272	6370
4083	9275	6368
4084	9277	6366
4085	9279	6363
4086	9281	6360
4087	9283	6358
4088	9284	6355
4089	9286	6353
4090	9288	6350
4091	9290	6348
4092	9292	6345
4093	9294	6343
4094	9297	6341
4095	9300	6339
4096	9302	6337
4097	9304	6334
4098	9306	6332
4099	9309	6330
4100	9311	6327
4101	9313	6325
4102	9315	6322
4103	9317	6320
4104	9319	6318
4105	9321	6315
4106	9323	6313
4107	9325	6311
4108	9327	6308
4109	9329	6306
4110	9331	6303
4111	9333	6301
4112	9337	6300
4113	9340	6298
4114	9343	6296
4115	9345	6294
4116	9348	6291
4117	9350	6289
4118	9353	6287
4119	9355	6285
4120	9357	6282
4121	9359	6280
4122	9361	6277
4123	9362	6275
4124	9364	6272
4125	9366	6270
4126	9368	6267
4127	9370	6265
4128	9372	6262
4129	9374	6260
4130	9376	6257
4131	9378	6255
4132	9380	6252
4133	9382	6250
4134	9384	6247
4135	9386	6245
4136	9388	6243
4137	9390	6240
4138	9392	6238
4139	9394	6235
4140	9396	6233
4141	9398	6231
4142	9400	6228
4143	9402	6226
4144	9405	6223
4145	9407	6221
4146	9410	6219
4147	9413	6217
4148	9416	6216
4149	9418	6214
4150	9421	6212
4151	9425	6210
4152	9427	6208
4153	9430	6206
4154	9433	6204
4155	9436	6203
4156	9439	6201
4157	9441	6198
4158	9443	6196
4159	9446	6194
4160	9449	6192
4161	9451	6190
4162	9453	6187
4163	9455	6185
4164	9458	6183
4165	9461	6182
4166	9463	6179
4167	9466	6177
4168	9469	6175
4169	9471	6173
4170	9476	6172
4171	9480	6172
4172	9483	6169
4173	9494	6173
4174	9497	6171
4175	9499	6169
4176	9505	6169
4177	9508	6167
4178	9510	6165
4179	9512	6162
4180	9515	6160
4181	9517	6158
4182	9522	6157
4183	9524	6155
4184	9527	6153
4185	9529	6151
4186	9532	6149
4187	9535	6147
4188	9537	6145
4189	9540	6143
4190	9543	6141
4191	9545	6139
4192	9549	6137
4193	9552	6135
4194	9554	6133
4195	9556	6131
4196	9558	6128
4197	9560	6126
4198	9562	6123
4199	9564	6121
4200	9566	6118
4201	9568	6116
4202	9570	6114
4203	9572	6111
4204	9574	6109
4205	9576	6106
4206	9579	6104
4207	9580	6101
4208	9582	6099
4209	9584	6096
4210	9586	6094
4211	9588	6091
4212	9590	6089
4213	9593	6087
4214	9596	6085
4215	9597	6082
4216	9600	6080
4217	9602	6078
4218	9604	6075
4219	9606	6073
4220	9608	6070
4221	9610	6068
4222	9613	6066
4223	9615	6064
4224	9617	6061
4225	9619	6059
4226	9621	6056
4227	9623	6054
4228	9626	6052
4229	9628	6050
4230	9629	6047
4231	9632	6045
4232	9634	6042
4233	9636	6040
4234	9638	6037
4235	9640	6035
4236	9642	6033
4237	9645	6031
4238	9647	6028
4239	9649	6026
4240	9651	6023
4241	9653	6021
4242	9655	6019
4243	9657	6016
4244	9659	6014
4245	9661	6012
4246	9664	6009
4247	9665	6007
4248	9667	6004
4249	9669	6002
4250	9672	6000
4251	9674	5997
4252	9677	5995
4253	9678	5993
4254	9680	5990
4255	9682	5988
4256	9685	5985
4257	9687	5983
4258	9689	5981
4259	9691	5978
4260	9693	5976
4261	9696	5974
4262	9698	5971
4263	9700	5969
4264	9703	5967
4265	9706	5965
4266	9709	5964
4267	9711	5961
4268	9713	5959
4269	9715	5956
4270	9717	5954
4271	9719	5951
4272	9720	5948
4273	9722	5946
4274	9724	5943
4275	9725	5941
4276	9727	5938
4277	9729	5935
4278	9731	5933
4279	9733	5930
4280	9735	5928
4281	9736	5925
4282	9738	5923
4283	9740	5920
4284	9741	5917
4285	9743	5915
4286	9745	5912
4287	9747	5910
4288	9749	5907
4289	9751	5905
4290	9753	5903
4291	9755	5900
4292	9757	5898
4293	9760	5896
4294	9761	5893
4295	9763	5891
4296	9765	5888
4297	9767	5886
4298	9769	5883
4299	9771	5881
4300	9773	5878
4301	9775	5876
4302	9777	5873
4303	9779	5871
4304	9781	5868
4305	9783	5866
4306	9785	5863
4307	9787	5861
4308	9789	5858
4309	9791	5856
4310	9794	5855
4311	9797	5852
4312	9798	5850
4313	9801	5848
4314	9803	5845
4315	9806	5843
4316	9808	5841
4317	9811	5839
4318	9813	5837
4319	9815	5834
4320	9817	5832
4321	9820	5830
4322	9822	5827
4323	9824	5825
4324	9826	5823
4325	9828	5820
4326	9830	5818
4327	9832	5815
4328	9834	5813
4329	9836	5810
4330	9838	5808
4331	9840	5805
4332	9842	5803
4333	9843	5800
4334	9845	5798
4335	9847	5795
4336	9849	5793
4337	9851	5790
4338	9853	5788
4339	9855	5785
4340	9857	5783
4341	9859	5781
4342	9860	5778
4343	9862	5776
4344	9864	5773
4345	9866	5770
4346	9867	5768
4347	9869	5765
4348	9871	5762
4349	9873	5760
4350	9875	5758
4351	9876	5755
4352	9878	5752
4353	9880	5750
4354	9882	5747
4355	9883	5745
4356	9885	5742
4357	9889	5741
4358	9891	5739
4359	9893	5736
4360	9895	5734
4361	9898	5731
4362	9899	5729
4363	9901	5726
4364	9904	5724
4365	9906	5722
4366	9907	5719
4367	9909	5717
4368	9911	5714
4369	9913	5712
4370	9915	5709
4371	9917	5707
4372	9919	5705
4373	9921	5702
4374	9923	5700
4375	9925	5697
4376	9927	5695
4377	9929	5692
4378	9930	5690
4379	9932	5687
4380	9934	5684
4381	9936	5682
4382	9938	5679
4383	9939	5677
4384	9941	5674
4385	9942	5671
4386	9944	5669
4387	9946	5667
4388	9948	5664
4389	9950	5662
4390	9952	5659
4391	9954	5657
4392	9955	5654
4393	9957	5651
4394	9959	5649
4395	9960	5646
4396	9962	5643
4397	9964	5641
4398	9965	5638
4399	9967	5636
4400	9969	5633
4401	9971	5631
4402	9973	5628
4403	9974	5626
4404	9976	5623
4405	9978	5621
4406	9980	5618
4407	9982	5616
4408	9983	5613
4409	9986	5611
4410	9988	5608
4411	9989	5606
4412	9992	5604
4413	9994	5601
4414	9995	5599
4415	9997	5596
4416	9999	5594
4417	10001	5591
4418	10003	5589
4419	10004	5586
4420	10006	5583
4421	10008	5581
4422	10010	5578
4423	10011	5576
4424	10013	5573
4425	10015	5571
4426	10017	5568
4427	10019	5566
4428	10021	5564
4429	10023	5561
4430	10025	5559
4431	10027	5556
4432	10029	5554
4433	10031	5551
4434	10032	5549
4435	10034	5546
4436	10036	5544
4437	10038	5541
4438	10039	5538
4439	10041	5536
4440	10043	5533
4441	10044	5531
4442	10047	5529
4443	10049	5526
4444	10051	5524
4445	10053	5521
4446	10055	5519
4447	10056	5516
4448	10058	5514
4449	10060	5511
4450	10062	5509
4451	10064	5506
4452	10065	5504
4453	10067	5501
4454	10069	5499
4455	10071	5496
4456	10074	5494
4457	10076	5492
4458	10078	5490
4459	10080	5487
4460	10082	5485
4461	10084	5483
4462	10086	5480
4463	10088	5478
4464	10090	5475
4465	10092	5473
4466	10094	5471
4467	10096	5468
4468	10098	5465
4469	10100	5463
4470	10102	5461
4471	10104	5458
4472	10106	5456
4473	10107	5453
4474	10109	5451
4475	10111	5448
4476	10113	5446
4477	10115	5443
4478	10117	5441
4479	10119	5439
4480	10121	5436
4481	10123	5434
4482	10125	5431
4483	10128	5430
4484	10131	5428
4485	10133	5426
4486	10136	5423
4487	10141	5423
4488	10143	5420
4489	10145	5418
4490	10148	5416
4491	10150	5414
4492	10152	5411
4493	10156	5410
4494	10159	5408
4495	10161	5406
4496	10163	5403
4497	10165	5401
4498	10169	5399
4499	10171	5397
4500	10173	5395
4501	10174	5392
4502	10177	5390
4503	10179	5387
4504	10181	5385
4505	10187	5385
4506	10190	5383
4507	10192	5380
4508	10194	5378
4509	10197	5376
4510	10202	5376
4511	10205	5374
4512	10222	5379
4513	10224	5377
4514	10228	5376
4515	10231	5373
4516	10235	5372
4517	10238	5370
4518	10241	5369
4519	10244	5366
4520	10250	5366
4521	10256	5366
4522	10259	5364
4523	10267	5365
4524	10272	5364
4525	10279	5364
4526	10282	5362
4527	10285	5361
4528	10290	5359
4529	10292	5357
4530	10295	5355
4531	10297	5353
4532	10299	5350
4533	10305	5350
4534	10309	5349
4535	10312	5347
4536	10314	5344
4537	10316	5342
4538	10319	5340
4539	10321	5338
4540	10323	5335
4541	10326	5333
4542	10328	5331
4543	10330	5328
4544	10334	5327
4545	10338	5326
4546	10340	5323
4547	10342	5321
4548	10344	5319
4549	10347	5316
4550	10352	5316
4551	10355	5314
4552	10358	5312
4553	10360	5309
4554	10366	5309
4555	10369	5307
4556	10371	5305
4557	10373	5302
4558	10376	5300
4559	10381	5300
4560	10384	5298
4561	10386	5295
4562	10389	5293
4563	10393	5292
4564	10397	5290
4565	10399	5288
4566	10401	5286
4567	10403	5283
4568	10405	5281
4569	10412	5281
4570	10414	5279
4571	10417	5277
4572	10419	5274
4573	10424	5273
4574	10426	5271
4575	10429	5269
4576	10431	5266
4577	10433	5264
4578	10437	5263
4579	10442	5262
4580	10444	5259
4581	10446	5257
4582	10448	5254
4583	10453	5254
4584	10456	5251
4585	10459	5250
4586	10461	5247
4587	10463	5245
4588	10468	5244
4589	10471	5242
4590	10474	5240
4591	10476	5238
4592	10478	5235
4593	10480	5233
4594	10486	5232
4595	10488	5230
4596	10491	5228
4597	10493	5226
4598	10495	5223
4599	10500	5222
4600	10502	5220
4601	10505	5218
4602	10507	5216
4603	10510	5214
4604	10513	5212
4605	10516	5210
4606	10518	5208
4607	10521	5206
4608	10527	5205
4609	10530	5203
4610	10532	5201
4611	10534	5198
4612	10536	5196
4613	10538	5193
4614	10540	5191
4615	10543	5189
4616	10546	5187
4617	10548	5185
4618	10550	5182
4619	10553	5180
4620	10555	5178
4621	10558	5176
4622	10561	5174
4623	10564	5172
4624	10566	5170
4625	10568	5167
4626	10570	5165
4627	10573	5163
4628	10578	5162
4629	10580	5160
4630	10582	5157
4631	10584	5155
4632	10586	5152
4633	10590	5151
4634	10593	5149
4635	10595	5146
4636	10597	5144
4637	10599	5142
4638	10603	5140
4639	10605	5138
4640	10607	5135
4641	10609	5133
4642	10611	5130
4643	10614	5129
4644	10617	5126
4645	10622	5125
4646	10625	5123
4647	10627	5121
4648	10629	5119
4649	10631	5116
4650	10636	5115
4651	10639	5113
4652	10642	5111
4653	10644	5109
4654	10646	5107
4655	10650	5105
4656	10653	5103
4657	10656	5101
4658	10659	5099
4659	10661	5097
4660	10665	5096
4661	10668	5094
4662	10670	5091
4663	10672	5089
4664	10674	5086
4665	10678	5085
4666	10681	5083
4667	10683	5081
4668	10686	5078
4669	10687	5076
4670	10689	5073
4671	10692	5071
4672	10696	5070
4673	10699	5068
4674	10701	5065
4675	10703	5063
4676	10708	5062
4677	10711	5060
4678	10713	5058
4679	10715	5055
4680	10717	5053
4681	10720	5051
4682	10725	5049
4683	10727	5047
4684	10729	5045
4685	10731	5042
4686	10733	5040
4687	10736	5038
4688	10740	5037
4689	10743	5035
4690	10745	5032
4691	10747	5030
4692	10749	5027
4693	10751	5025
4694	10757	5024
4695	10759	5022
4696	10760	5019
4697	10762	5017
4698	10764	5014
4699	10767	5012
4700	10771	5011
4701	10773	5008
4702	10775	5006
4703	10777	5003
4704	10779	5001
4705	10781	4998
4706	10783	4996
4707	10796	4999
4708	10802	4998
4709	10804	4996
4710	10806	4993
4711	10808	4991
4712	10811	4989
4713	10816	4988
4714	10818	4985
4715	10820	4983
4716	10822	4980
4717	10823	4978
4718	10825	4975
4719	10829	4974
4720	10833	4972
4721	10835	4970
4722	10838	4968
4723	10840	4965
4724	10844	4964
4725	10847	4962
4726	10849	4959
4727	10850	4957
4728	10852	4954
4729	10854	4952
4730	10856	4949
4731	10860	4948
4732	10862	4945
4733	10864	4943
4734	10865	4940
4735	10867	4938
4736	10869	4935
4737	10871	4933
4738	10874	4931
4739	10875	4928
4740	10877	4926
4741	10879	4923
4742	10881	4920
4743	10882	4918
4744	10884	4915
4745	10886	4913
4746	10888	4910
4747	10890	4908
4748	10891	4905
4749	10893	4903
4750	10896	4901
4751	10897	4898
4752	10899	4896
4753	10901	4893
4754	10903	4891
4755	10905	4888
4756	10908	4886
4757	10910	4884
4758	10913	4882
4759	10915	4879
4760	10917	4877
4761	10920	4875
4762	10923	4873
4763	10925	4870
4764	10928	4868
4765	10930	4866
4766	10931	4863
4767	10933	4861
4768	10935	4859
4769	10937	4856
4770	10939	4854
4771	10941	4851
4772	10943	4849
4773	10944	4846
4774	10946	4844
4775	10949	4841
4776	10951	4839
4777	10953	4837
4778	10955	4834
4779	10957	4832
4780	10959	4829
4781	10961	4827
4782	10962	4824
4783	10965	4822
4784	10967	4820
4785	10969	4817
4786	10970	4815
4787	10972	4812
4788	10974	4810
4789	10976	4807
4790	10978	4805
4791	10980	4802
4792	10982	4800
4793	10985	4798
4794	10987	4796
4795	10991	4794
4796	10994	4792
4797	10997	4790
4798	10999	4788
4799	11002	4785
4800	11004	4783
4801	11010	4783
4802	11013	4781
4803	11015	4778
4804	11018	4776
4805	11021	4774
4806	11026	4773
4807	11029	4771
4808	11031	4769
4809	11034	4766
4810	11038	4765
4811	11045	4765
4812	11047	4763
4813	11049	4760
4814	11052	4758
4815	11054	4756
4816	11057	4754
4817	11061	4752
4818	11062	4749
4819	11064	4747
4820	11067	4745
4821	11069	4742
4822	11071	4740
4823	11074	4738
4824	11077	4736
4825	11081	4734
4826	11085	4733
